index, timestamp, utilization.gpu [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
0, 2024/05/13 17:09:56.355, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:10:06.356, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:10:16.357, 96 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:10:26.357, 96 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:10:36.358, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:10:46.359, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:10:56.360, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:11:06.361, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:11:16.362, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:11:26.362, 97 %, 32768 MiB, 20881 MiB, 11620 MiB
0, 2024/05/13 17:11:36.364, 100 %, 32768 MiB, 20881 MiB, 11620 MiB
